iteration,norm,normB
305,1.8691126207699317e-10,2.8779886454382575e-11
306,1.7810456717711495e-10,2.7423820983240222e-11
307,1.6971238671030216e-10,2.6131785783139185e-11
308,1.6171580527972026e-10,2.4900474827755085e-11
309,1.5409620643998138e-10,2.3727099442279244e-11
310,1.468356211773016e-10,2.2609287847032526e-11
311,1.3991697425249431e-10,2.1543875679419758e-11
312,1.3332444363841768e-10,2.0528860014281073e-11
313,1.2704268072586896e-10,1.956156266463637e-11
314,1.2105650661832563e-10,1.8639815934749564e-11
315,1.153524736891404e-10,1.7761546529764734e-11
316,1.0991750735159025e-10,1.692475108151673e-11
317,1.0473861056508253e-10,1.6127273883963126e-11
318,9.980324325188575e-11,1.5367383644634866e-11
319,9.510107941554859e-11,1.464320653073581e-11
320,9.061986380234705e-11,1.3953402951898826e-11
321,8.635020860843843e-11,1.3295876401260494e-11
322,8.228151182488953e-11,1.2669432637075946e-11
323,7.840447900324718e-11,1.207242261053671e-11
324,7.471029477939441e-11,1.1503572363252792e-11
325,7.11903501071354e-11,1.0961666172639073e-11
326,6.78361540811925e-11,1.0445109495030604e-11
327,6.463954805995323e-11,9.953011879167019e-12
328,6.159399004183552e-11,9.483984262467187e-12
329,5.869162076468624e-11,9.037128817800283e-12
330,5.592627418918288e-11,8.611379367285464e-12
331,5.3291421006598856e-11,8.205605619831697e-12
332,5.078036911726427e-11,7.818998899369452e-12
333,4.838777820983405e-11,7.450532430465653e-12
334,4.6107647411333604e-11,7.0994763735034395e-12
335,4.393539988247247e-11,6.764970848234674e-12
336,4.1864939304882e-11,6.446266684587921e-12
337,3.989276642854807e-11,6.142509062776371e-12
338,3.8012838021121194e-11,5.853102356649819e-12
339,3.622209946766551e-11,5.577296887145553e-12
340,3.451508705193232e-11,5.314556834098911e-12
341,3.2888807287682656e-11,5.06411876064548e-12
342,3.1339355060109116e-11,4.8255061480483626e-12
343,2.9862672621120344e-11,4.598151559240304e-12
344,2.8455465822007038e-11,4.381456666515489e-12
345,2.711491927380173e-11,4.175033429973934e-12
346,2.5837368194967353e-11,3.978263443628089e-12
347,2.4619701748806584e-11,3.790954421754309e-12
348,2.3459906176005028e-11,3.6121764589108912e-12
349,2.2354261639896036e-11,3.4420803964650748e-12
350,2.130124246494318e-11,3.27987068256951e-12
351,2.029741490282873e-11,3.125329466154928e-12
352,1.934119546855196e-11,2.978130257990411e-12
353,1.8430037557387684e-11,2.8377789897028937e-12
354,1.756144452837936e-11,2.70402554945894e-12
355,1.6733966594292524e-11,2.5766555558006904e-12
356,1.5945506843700858e-11,2.455253926183378e-12
357,1.519424448448293e-11,2.339530950042336e-12
