iteration,norm,normB
410,4.707976874143139e-16,8.326672684688674e-17
411,6.671630117686345e-16,3.469446951953614e-18
412,3.6466346695119106e-16,6.947562107041945e-17
413,4.6300546260657445e-16,1.3096875034602268e-16
414,4.904269134117588e-16,1.1862261865335482e-16
415,5.210411689930899e-16,5.732467154385379e-17
416,3.047588744697592e-16,5.551115123125783e-17
417,3.8898055382746605e-16,1.1862261865335482e-16
418,5.227709432519645e-16,6.947562107041945e-17
419,7.835114356366673e-17,0.0
420,1.370321748998225e-16,5.551115123125783e-17
421,2.455721510750462e-16,1.1862261865335482e-16
422,4.01340188858045e-16,6.947562107041945e-17
423,2.0276238749233368e-16,5.551115123125783e-17
424,3.420793763364772e-16,2.7755575615628914e-17
425,2.8304181167352786e-16,1.1102230246251565e-16
426,4.653393703427249e-16,1.8631931528314482e-16
427,5.564975606931872e-16,1.8888581794241076e-16
428,3.419473961717066e-16,1.6714670578796142e-16
429,5.810831687190879e-16,7.858125020761362e-17
430,8.073455985843702e-17,5.551115123125783e-17
431,2.782812235088733e-16,1.1862261865335482e-16
432,4.0232871298811243e-16,6.947562107041945e-17
433,2.0488839463611777e-16,5.551115123125783e-17
434,3.420793763364772e-16,2.7755575615628914e-17
435,2.8291420039036267e-16,1.1102230246251565e-16
436,4.653393703427249e-16,1.8631931528314482e-16
437,5.564975606931872e-16,1.8888581794241076e-16
438,3.419473961717066e-16,1.6714670578796142e-16
439,5.810831687190879e-16,7.858125020761362e-17
440,8.073455985843702e-17,5.551115123125783e-17
441,2.782812235088733e-16,1.1862261865335482e-16
442,4.0232871298811243e-16,6.947562107041945e-17
443,2.0488839463611777e-16,5.551115123125783e-17
444,3.420793763364772e-16,2.7755575615628914e-17
445,2.8291420039036267e-16,1.1102230246251565e-16
446,4.653393703427249e-16,1.8631931528314482e-16
447,5.564975606931872e-16,1.8888581794241076e-16
448,3.419473961717066e-16,1.6714670578796142e-16
449,5.810831687190879e-16,7.858125020761362e-17
450,8.073455985843702e-17,5.551115123125783e-17
451,2.782812235088733e-16,1.1862261865335482e-16
452,4.0232871298811243e-16,6.947562107041945e-17
453,2.0488839463611777e-16,5.551115123125783e-17
454,3.420793763364772e-16,2.7755575615628914e-17
455,2.8291420039036267e-16,1.1102230246251565e-16
456,4.653393703427249e-16,1.8631931528314482e-16
457,5.564975606931872e-16,1.8888581794241076e-16
458,3.419473961717066e-16,1.6714670578796142e-16
459,5.810831687190879e-16,7.858125020761362e-17
460,8.073455985843702e-17,5.551115123125783e-17
461,2.782812235088733e-16,1.1862261865335482e-16
462,4.0232871298811243e-16,6.947562107041945e-17
463,2.0488839463611777e-16,5.551115123125783e-17
464,3.420793763364772e-16,2.7755575615628914e-17
465,2.8291420039036267e-16,1.1102230246251565e-16
466,4.653393703427249e-16,1.8631931528314482e-16
467,5.564975606931872e-16,1.8888581794241076e-16
468,3.419473961717066e-16,1.6714670578796142e-16
469,5.810831687190879e-16,7.858125020761362e-17
470,8.073455985843702e-17,5.551115123125783e-17
471,2.782812235088733e-16,1.1862261865335482e-16
472,4.0232871298811243e-16,6.947562107041945e-17
473,2.0488839463611777e-16,5.551115123125783e-17
474,3.420793763364772e-16,2.7755575615628914e-17
475,2.8291420039036267e-16,1.1102230246251565e-16
476,4.653393703427249e-16,1.8631931528314482e-16
477,5.564975606931872e-16,1.8888581794241076e-16
478,3.419473961717066e-16,1.6714670578796142e-16
479,5.810831687190879e-16,7.858125020761362e-17
480,8.073455985843702e-17,5.551115123125783e-17
481,2.782812235088733e-16,1.1862261865335482e-16
482,4.0232871298811243e-16,6.947562107041945e-17
483,2.0488839463611777e-16,5.551115123125783e-17
484,3.420793763364772e-16,2.7755575615628914e-17
485,2.8291420039036267e-16,1.1102230246251565e-16
486,4.653393703427249e-16,1.8631931528314482e-16
487,5.564975606931872e-16,1.8888581794241076e-16
488,3.419473961717066e-16,1.6714670578796142e-16
489,5.810831687190879e-16,7.858125020761362e-17
490,8.073455985843702e-17,5.551115123125783e-17
491,2.782812235088733e-16,1.1862261865335482e-16
492,4.0232871298811243e-16,6.947562107041945e-17
493,2.0488839463611777e-16,5.551115123125783e-17
494,3.420793763364772e-16,2.7755575615628914e-17
495,2.8291420039036267e-16,1.1102230246251565e-16
496,4.653393703427249e-16,1.8631931528314482e-16
497,5.564975606931872e-16,1.8888581794241076e-16
498,3.419473961717066e-16,1.6714670578796142e-16
499,5.810831687190879e-16,7.858125020761362e-17
500,8.073455985843702e-17,5.551115123125783e-17
501,2.782812235088733e-16,1.1862261865335482e-16
502,4.0232871298811243e-16,6.947562107041945e-17
503,2.0488839463611777e-16,5.551115123125783e-17
504,3.420793763364772e-16,2.7755575615628914e-17
505,2.8291420039036267e-16,1.1102230246251565e-16
